shape,batch,high_every,count,valid_count,fp16_wins,rowwise_wins,fp16_speedup_median,fp16_speedup_p90,fp16_speedup_max,rowwise_speedup_median,rowwise_speedup_max,compression_median,rel_l2_median,guard_vram_ratio_max
1024x1024,8,16,12,12,2,4,0.3668363917335578,1.3544477080923718,2.3350044794796547,0.9254911470304859,1.3910493638748513,3.7034358047016274,0.13719069957733154,0.4314807999018525
1024x1024,16,16,12,12,0,12,0.3628651497297157,0.5159212350015867,0.5393682788708396,1.5658188861221287,1.793365607694387,3.7034358047016274,0.1389012634754181,0.4320942215679058
1024x3072,8,16,12,12,3,9,0.3307685795847687,1.6225579842399656,2.0626560809810437,1.3593973361341543,2.446752278990954,3.7440585009140768,0.1490805447101593,0.4368789105631211
1024x3072,16,16,12,12,0,9,0.3439792239104519,0.49979238120068353,0.53023815765601,1.9830068557071228,2.9196317445640387,3.7440585009140768,0.14919528365135193,0.43626548889706784
2048x1024,8,16,12,12,1,9,0.37300080254425916,0.7022057973775528,1.3194047030851739,1.6032147222562925,2.2437178540879974,3.7034358047016274,0.13818664848804474,0.4381057538952276
2048x1024,16,16,12,12,1,12,0.38432075141716904,0.6263688267838866,1.654255104449623,3.0704356126984527,3.5291709906694066,3.7034358047016274,0.13734383881092072,0.4513556618819777
3072x1024,8,16,12,12,1,11,0.3954657992398953,0.714982682627648,2.7646927469778215,2.2170549570505877,3.3825531081401796,3.7034358047016274,0.13764163851737976,0.43847380689485954
3072x1024,16,16,12,12,2,12,0.39811906891969384,1.007797441884336,2.006745676776699,4.444483970514598,5.179413564992068,3.7034358047016274,0.13788168132305145,0.4368789105631211
