batch,block_k,block_m,block_n,cols,dense_full_concat_ms,dense_selected_concat_ms,high_rows_total,latency_ms,layer,low_rows_total,model,module_count,modules,ok,rel_l2_vs_dense_selected_concat,rel_l2_vs_triton_separate,runtime,selected_rows_per_module,selected_rows_total,speedup_vs_dense_full_concat,speedup_vs_dense_selected_concat,speedup_vs_triton_separate,suffixes,triton_separate_selected_ms
1,128,32,16,1024,0.0351468000005184,0.024209999999413867,16,0.0351468000005184,0,32,Qwen/Qwen3-0.6B,3,"['model.layers.0.self_attn.q_proj', 'model.layers.0.self_attn.k_proj', 'model.layers.0.self_attn.v_proj']",True,0.0,,dense_full_concat,16,48,1.0,0.6888251561751506,6.1851093128472385,"['q_proj', 'k_proj', 'v_proj']",0.21738679999998567
1,128,32,16,1024,0.0351468000005184,0.024209999999413867,16,0.024209999999413867,0,32,Qwen/Qwen3-0.6B,3,"['model.layers.0.self_attn.q_proj', 'model.layers.0.self_attn.k_proj', 'model.layers.0.self_attn.v_proj']",True,0.0,,dense_selected_concat,16,48,1.4517472119524706,1.0,8.979215200547241,"['q_proj', 'k_proj', 'v_proj']",0.21738679999998567
1,128,32,16,1024,0.0351468000005184,0.024209999999413867,16,0.018987999999353633,0,32,Qwen/Qwen3-0.6B,3,"['model.layers.0.self_attn.q_proj', 'model.layers.0.self_attn.k_proj', 'model.layers.0.self_attn.v_proj']",True,0.09180185198783875,,cached_selected_concat,16,48,1.8510006320684023,1.2750157994648197,11.4486412474924,"['q_proj', 'k_proj', 'v_proj']",0.21738679999998567
1,128,32,16,1024,0.0351468000005184,0.024209999999413867,16,0.21738679999998567,0,32,Qwen/Qwen3-0.6B,3,"['model.layers.0.self_attn.q_proj', 'model.layers.0.self_attn.k_proj', 'model.layers.0.self_attn.v_proj']",True,0.09180185198783875,,triton_separate_selected,16,48,0.16167862998360855,0.11136830754864353,1.0,"['q_proj', 'k_proj', 'v_proj']",0.21738679999998567
1,128,32,16,1024,0.0351468000005184,0.024209999999413867,16,0.08157979999907639,0,32,Qwen/Qwen3-0.6B,3,"['model.layers.0.self_attn.q_proj', 'model.layers.0.self_attn.k_proj', 'model.layers.0.self_attn.v_proj']",True,0.09180185198783875,0.0,triton_fused_selected,16,48,0.4308272391071848,0.29676464026251553,2.6647135688301127,"['q_proj', 'k_proj', 'v_proj']",0.21738679999998567
