batch,block_k,block_m,block_n,cols,dense_full_concat_ms,dense_selected_concat_ms,high_rows_total,latency_ms,layer,low_rows_total,model,module_count,modules,ok,rel_l2_vs_dense_selected_concat,rel_l2_vs_triton_separate,runtime,selected_rows_per_module,selected_rows_total,speedup_vs_dense_full_concat,speedup_vs_dense_selected_concat,speedup_vs_triton_separate,suffixes,triton_separate_selected_ms
64,64,32,16,1024,0.01699232500058656,0.0949194749999549,64,0.08595453750004367,0,128,Qwen/Qwen3-0.6B,3,"['model.layers.0.self_attn.q_proj', 'model.layers.0.self_attn.k_proj', 'model.layers.0.self_attn.v_proj']",True,0.14333966374397278,0.0,triton_fused_selected,64,192,0.19768967985637673,1.1042985950556325,1.89454192572823,"['q_proj', 'k_proj', 'v_proj']",0.1628444750004121
64,64,32,16,1024,0.01699232500058656,0.013736887499504746,256,0.01699232500058656,0,512,Qwen/Qwen3-0.6B,3,"['model.layers.0.self_attn.q_proj', 'model.layers.0.self_attn.k_proj', 'model.layers.0.self_attn.v_proj']",True,0.0,,dense_full_concat,256,768,1.0,0.8084171824062075,9.597371901411117,"['q_proj', 'k_proj', 'v_proj']",0.16308166250027512
64,64,32,16,1024,0.01699232500058656,0.013736887499504746,256,0.013736887499504746,0,512,Qwen/Qwen3-0.6B,3,"['model.layers.0.self_attn.q_proj', 'model.layers.0.self_attn.k_proj', 'model.layers.0.self_attn.v_proj']",True,0.0,,dense_selected_concat,256,768,1.2369850885944274,1.0,11.871805931740699,"['q_proj', 'k_proj', 'v_proj']",0.16308166250027512
64,64,32,16,1024,0.01699232500058656,0.013736887499504746,256,0.012353875000314929,0,512,Qwen/Qwen3-0.6B,3,"['model.layers.0.self_attn.q_proj', 'model.layers.0.self_attn.k_proj', 'model.layers.0.self_attn.v_proj']",True,0.13518793880939484,,cached_selected_concat,256,768,1.3754651880607005,1.111949691829856,13.200850947262927,"['q_proj', 'k_proj', 'v_proj']",0.16308166250027512
64,64,32,16,1024,0.01699232500058656,0.013736887499504746,256,0.16308166250027512,0,512,Qwen/Qwen3-0.6B,3,"['model.layers.0.self_attn.q_proj', 'model.layers.0.self_attn.k_proj', 'model.layers.0.self_attn.v_proj']",True,0.13518786430358887,,triton_separate_selected,256,768,0.10419519117030031,0.08423318286617033,1.0,"['q_proj', 'k_proj', 'v_proj']",0.16308166250027512
64,64,32,16,1024,0.01699232500058656,0.013736887499504746,256,0.14535054999953445,0,512,Qwen/Qwen3-0.6B,3,"['model.layers.0.self_attn.q_proj', 'model.layers.0.self_attn.k_proj', 'model.layers.0.self_attn.v_proj']",True,0.13518786430358887,0.0,triton_fused_selected,256,768,0.11690581838624613,0.0945086723067009,1.1219886164916297,"['q_proj', 'k_proj', 'v_proj']",0.16308166250027512
1,64,32,16,1024,0.038392537499731816,0.01575360000032333,0,0.038392537499731816,1,48,Qwen/Qwen3-0.6B,3,"['model.layers.1.self_attn.q_proj', 'model.layers.1.self_attn.k_proj', 'model.layers.1.self_attn.v_proj']",True,0.0,,dense_full_concat,16,48,1.0,0.4103297418263478,3.9396728465963693,"['q_proj', 'k_proj', 'v_proj']",0.1512540374996263
1,64,32,16,1024,0.038392537499731816,0.01575360000032333,0,0.01575360000032333,1,48,Qwen/Qwen3-0.6B,3,"['model.layers.1.self_attn.q_proj', 'model.layers.1.self_attn.k_proj', 'model.layers.1.self_attn.v_proj']",True,0.0,,dense_selected_concat,16,48,2.437064385216321,1.0,9.601236383843814,"['q_proj', 'k_proj', 'v_proj']",0.1512540374996263
1,64,32,16,1024,0.038392537499731816,0.01575360000032333,0,0.01273259999976517,1,48,Qwen/Qwen3-0.6B,3,"['model.layers.1.self_attn.q_proj', 'model.layers.1.self_attn.k_proj', 'model.layers.1.self_attn.v_proj']",True,0.16614535450935364,,cached_selected_concat,16,48,3.0152944018063788,1.237264973423643,11.879273479290632,"['q_proj', 'k_proj', 'v_proj']",0.1512540374996263
1,64,32,16,1024,0.038392537499731816,0.01575360000032333,0,0.1512540374996263,1,48,Qwen/Qwen3-0.6B,3,"['model.layers.1.self_attn.q_proj', 'model.layers.1.self_attn.k_proj', 'model.layers.1.self_attn.v_proj']",True,0.1661449372768402,,triton_separate_selected,16,48,0.2538281829324832,0.1041532527709368,1.0,"['q_proj', 'k_proj', 'v_proj']",0.1512540374996263
