dataset,target_name,fp16,uniform_int4,target,category,best_random,best_random_name,random_mean,random_max,random_count,target_improvement_vs_uniform,target_margin_vs_best_random,target_margin_vs_random_mean
wikitext2_64_full,loss_sensitive_full,12.656824,18.516355,14.887731,,15.665395,random_budget_seed_20260604,18.111352,20.526671,16,3.628623,0.777664,3.223621
