dataset,target_name,fp16,uniform_int4,target,category,best_random,best_random_name,random_mean,random_max,random_count,target_improvement_vs_uniform,target_margin_vs_best_random,target_margin_vs_random_mean
wikitext2_16_full,loss_sensitive_full,12.690328,18.143082,13.986604,,14.733984,random_budget_seed_20260604,17.585813,19.998323,16,4.156478,0.747380,3.599209
