dataset,target_name,fp16,uniform_int4,target,category,best_random,best_random_name,random_mean,random_max,random_count,target_improvement_vs_uniform,target_margin_vs_best_random,target_margin_vs_random_mean
c4_64_full,loss_sensitive_full,18.449740,26.347506,21.426924,,22.552917,random_budget_seed_20260604,26.110234,29.779082,16,4.920582,1.125993,4.683310
