dataset,target_name,fp16,uniform_int4,target,category,best_random,best_random_name,random_mean,random_max,random_count,target_improvement_vs_uniform,target_margin_vs_best_random,target_margin_vs_random_mean
wikitext2_128,wikitext_c4_consensus,20.293116,28.212482,24.206481,25.303980,25.187569,random_budget_seed_20260619,26.082716,28.164518,16,4.006001,0.981088,1.876236
