dataset,target_name,fp16,uniform_int4,target,category,best_random,best_random_name,random_mean,random_max,random_count,target_improvement_vs_uniform,target_margin_vs_best_random,target_margin_vs_random_mean
wikitext2_128_full,loss_sensitive_full,13.217144,18.796586,15.364061,,16.204966,random_budget_seed_20260604,18.516794,21.270201,16,3.432526,0.840906,3.152733
